country,province,city,updatedAt,stats,coordinates
US,West Virginia,Taylor,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.33602617', 'longitude': '-80.0421439'}"
US,Wisconsin,Taylor,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.21179252', 'longitude': '-90.5004405'}"
US,Illinois,Tazewell,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.50716185', 'longitude': '-89.51404662'}"
US,Virginia,Tazewell,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.12191123', 'longitude': '-81.56685568'}"
US,California,Tehama,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.12570935', 'longitude': '-122.23701709999999'}"
US,Georgia,Telfair,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.92829517', 'longitude': '-82.93491155'}"
US,Colorado,Teller,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.88133511', 'longitude': '-105.16148929999999'}"
US,Louisiana,Tensas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.00760749', 'longitude': '-91.32915234'}"
US,Louisiana,Terrebonne,2020-03-23 23:19:34,"{'confirmed': '14', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.37343766', 'longitude': '-90.82626855'}"
US,Georgia,Terrell,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.77527543', 'longitude': '-84.44069698'}"
US,Texas,Terrell,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.22429013', 'longitude': '-102.0766732'}"
US,Texas,Terry,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.17402785', 'longitude': '-102.3354521'}"
US,Idaho,Teton,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.75303583', 'longitude': '-111.2056773'}"
US,Montana,Teton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.83741052', 'longitude': '-112.24106880000001'}"
US,Wyoming,Teton,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.93522482', 'longitude': '-110.5890801'}"
US,Missouri,Texas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.31728859', 'longitude': '-91.96564727'}"
US,Oklahoma,Texas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.74777635', 'longitude': '-101.4889765'}"
US,Nebraska,Thayer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.17626377', 'longitude': '-97.59504381'}"
US,Georgia,Thomas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.86392347', 'longitude': '-83.91847289'}"
US,Kansas,Thomas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.35107575', 'longitude': '-101.0553705'}"
US,Nebraska,Thomas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.91358968', 'longitude': '-100.5556632'}"
US,Texas,Throckmorton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.17751417', 'longitude': '-99.21226795'}"
US,Nebraska,Thurston,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.15725356', 'longitude': '-96.54157099'}"
US,Washington,Thurston,2020-03-23 23:19:34,"{'confirmed': '11', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.9291895', 'longitude': '-122.82906559999999'}"
US,Georgia,Tift,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.45743864', 'longitude': '-83.5236119'}"
US,Oregon,Tillamook,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.46248721', 'longitude': '-123.712066'}"
US,Oklahoma,Tillman,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.37288446', 'longitude': '-98.92426619'}"
US,New York,Tioga,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.16852837', 'longitude': '-76.30835812'}"
US,Pennsylvania,Tioga,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.77255149', 'longitude': '-77.25433032'}"
US,Mississippi,Tippah,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.76872156', 'longitude': '-88.90988194'}"
US,Indiana,Tippecanoe,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.38872739', 'longitude': '-86.89413959'}"
US,Indiana,Tipton,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.31123252', 'longitude': '-86.05234925'}"
US,Tennessee,Tipton,2020-03-23 23:19:34,"{'confirmed': '6', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.501942', 'longitude': '-89.73694895'}"
US,Mississippi,Tishomingo,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.74023475', 'longitude': '-88.23917219'}"
US,Texas,Titus,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.21339719', 'longitude': '-94.96797273'}"
US,Kentucky,Todd,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.8381152', 'longitude': '-87.17878374'}"
US,Minnesota,Todd,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.06996226', 'longitude': '-94.89785296'}"
US,South Dakota,Todd,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.19338568', 'longitude': '-100.71955030000001'}"
US,Connecticut,Tolland,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '2', 'recovered': '0'}","{'latitude': '41.85853803', 'longitude': '-72.3308481'}"
US,Texas,Tom Green,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.40464436', 'longitude': '-100.46244300000001'}"
US,New York,Tompkins,2020-03-23 23:19:34,"{'confirmed': '15', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.44945765', 'longitude': '-76.47229843'}"
US,Utah,Tooele,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.44862644', 'longitude': '-113.12957150000001'}"
US,Montana,Toole,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.65577551', 'longitude': '-111.69424140000001'}"
US,Georgia,Toombs,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.12059861', 'longitude': '-82.32957247'}"
US,New Mexico,Torrance,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.64048375', 'longitude': '-105.8508949'}"
US,North Dakota,Towner,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.68565745', 'longitude': '-99.24564265'}"
US,Georgia,Towns,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.91369188', 'longitude': '-83.74107459999998'}"
US,North Dakota,Traill,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.45367788', 'longitude': '-97.16323288'}"
US,North Carolina,Transylvania,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.20383864', 'longitude': '-82.79638423'}"
US,Minnesota,Traverse,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.77298854', 'longitude': '-96.47062949'}"
US,Texas,Travis,2020-03-23 23:19:34,"{'confirmed': '79', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.33432034', 'longitude': '-97.78535620000001'}"
US,Montana,Treasure,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.20973220000001', 'longitude': '-107.26665159999999'}"
US,Kansas,Trego,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.91467218', 'longitude': '-99.87284448'}"
US,Wisconsin,Trempealeau,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.30360275', 'longitude': '-91.35893614'}"
US,Georgia,Treutlen,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.40422134', 'longitude': '-82.56904553'}"
US,Kentucky,Trigg,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.80767017', 'longitude': '-87.87333656'}"
US,Kentucky,Trimble,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.61056487', 'longitude': '-85.33775972'}"
US,California,Trinity,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.64917670000001', 'longitude': '-123.114713'}"
US,Texas,Trinity,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.0879489', 'longitude': '-95.1367187'}"
US,South Dakota,Tripp,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.34459388', 'longitude': '-99.8854891'}"
US,Georgia,Troup,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.03349196', 'longitude': '-85.02812115'}"
US,Tennessee,Trousdale,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.39026213', 'longitude': '-86.16087954'}"
US,Ohio,Trumbull,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.31735028', 'longitude': '-80.76109643'}"
US,West Virginia,Tucker,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.11240885', 'longitude': '-79.57053576'}"
US,California,Tulare,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.22026558', 'longitude': '-118.8020203'}"
US,Oklahoma,Tulsa,2020-03-23 23:19:34,"{'confirmed': '11', 'deaths': '1', 'recovered': '0'}","{'latitude': '36.11939621', 'longitude': '-95.94013939'}"
US,Mississippi,Tunica,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.64967704', 'longitude': '-90.37481167'}"
US,California,Tuolumne,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.02644018', 'longitude': '-119.95250929999999'}"
US,Georgia,Turner,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.71612656', 'longitude': '-83.62069378'}"
US,South Dakota,Turner,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.3109081', 'longitude': '-97.14865776'}"
US,Alabama,Tuscaloosa,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.28726072', 'longitude': '-87.52556818'}"
US,Ohio,Tuscarawas,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.44214695', 'longitude': '-81.47226262'}"
US,Michigan,Tuscola,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.46606813', 'longitude': '-83.41897025'}"
US,Georgia,Twiggs,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.67435595', 'longitude': '-83.43078662'}"
US,Idaho,Twin Falls,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.35440512', 'longitude': '-114.6685381'}"
US,Texas,Tyler,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.77031716', 'longitude': '-94.37690895'}"
US,West Virginia,Tyler,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.46811972', 'longitude': '-80.88772676'}"
US,North Carolina,Tyrrell,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.87147226', 'longitude': '-76.17055253'}"
US,Wyoming,Uinta,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.2878183', 'longitude': '-110.54757820000002'}"
US,Utah,Uintah,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.12491499', 'longitude': '-109.5174415'}"
US,New York,Ulster,2020-03-23 23:19:34,"{'confirmed': '18', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.89027881', 'longitude': '-74.26252104'}"
US,Oregon,Umatilla,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.59073056', 'longitude': '-118.7353826'}"
US,Arkansas,Unassigned,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Colorado,Unassigned,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Florida,Unassigned,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '1', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Georgia,Unassigned,2020-03-23 23:19:34,"{'confirmed': '45', 'deaths': '10', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Illinois,Unassigned,2020-03-23 23:19:34,"{'confirmed': '63', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Indiana,Unassigned,2020-03-23 23:19:34,"{'confirmed': '56', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Kentucky,Unassigned,2020-03-23 23:19:34,"{'confirmed': '15', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Louisiana,Unassigned,2020-03-23 23:19:34,"{'confirmed': '11', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Maine,Unassigned,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Massachusetts,Unassigned,2020-03-23 23:19:34,"{'confirmed': '53', 'deaths': '7', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Minnesota,Unassigned,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Missouri,Unassigned,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Montana,Unassigned,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Nevada,Unassigned,2020-03-23 23:19:34,"{'confirmed': '89', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,New Hampshire,Unassigned,2020-03-23 23:19:34,"{'confirmed': '23', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,New Jersey,Unassigned,2020-03-23 23:19:34,"{'confirmed': '419', 'deaths': '9', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,New York,Unassigned,2020-03-23 23:19:34,"{'confirmed': '107', 'deaths': '36', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Rhode Island,Unassigned,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Tennessee,Unassigned,2020-03-23 23:19:34,"{'confirmed': '54', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Vermont,Unassigned,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '3', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Washington,Unassigned,2020-03-23 23:19:34,"{'confirmed': '145', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Wuhan Evacuee,Unassigned,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '0.0', 'longitude': '0.0'}"
US,Tennessee,Unicoi,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.10890856', 'longitude': '-82.43709629'}"
US,Arkansas,Union,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.16887091', 'longitude': '-92.59746952'}"
US,Florida,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.04412971', 'longitude': '-82.37497443'}"
US,Georgia,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.82995757', 'longitude': '-83.98967069'}"
US,Illinois,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.47119609', 'longitude': '-89.25548938'}"
US,Indiana,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.62550777', 'longitude': '-84.92497066'}"
US,Iowa,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.0277278', 'longitude': '-94.24234847'}"
US,Kentucky,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.66166713', 'longitude': '-87.94300009'}"
US,Louisiana,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.83121059', 'longitude': '-92.3749373'}"
US,Mississippi,Union,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.49162015', 'longitude': '-89.00776006'}"
US,New Jersey,Union,2020-03-23 23:19:34,"{'confirmed': '189', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.65835409', 'longitude': '-74.30680092'}"
US,New Mexico,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.48126404', 'longitude': '-103.4709624'}"
US,North Carolina,Union,2020-03-23 23:19:34,"{'confirmed': '13', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.98960527', 'longitude': '-80.52955873'}"
US,Ohio,Union,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.30016061', 'longitude': '-83.37239023'}"
US,Oregon,Union,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.30915495', 'longitude': '-118.0068979'}"
US,Pennsylvania,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.96188846', 'longitude': '-77.05996014'}"
US,South Carolina,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.68835752', 'longitude': '-81.61730349'}"
US,South Dakota,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.83112163', 'longitude': '-96.6557828'}"
US,Tennessee,Union,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.28590426', 'longitude': '-83.83651902'}"
US,Texas,Upshur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.73706798', 'longitude': '-94.93999853'}"
US,West Virginia,Upshur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.89285061', 'longitude': '-80.23689136'}"
US,Georgia,Upson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.87920671', 'longitude': '-84.30024826'}"
US,Texas,Upton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.36868194', 'longitude': '-102.0423217'}"
US,Utah,Utah,2020-03-23 23:19:34,"{'confirmed': '11', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.116672200000004', 'longitude': '-111.66576620000001'}"
US,Texas,Uvalde,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.35739637', 'longitude': '-99.76229172'}"
US,Texas,Val Verde,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.89149232', 'longitude': '-101.1525205'}"
US,Alaska,Valdez-Cordova,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '61.47502768', 'longitude': '-144.7126799'}"
US,New Mexico,Valencia,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.71669834', 'longitude': '-106.8103733'}"
US,Idaho,Valley,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.76728382', 'longitude': '-115.5676773'}"
US,Montana,Valley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.36435097', 'longitude': '-106.6669635'}"
US,Nebraska,Valley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.56730777', 'longitude': '-98.98197724'}"
US,Arkansas,Van Buren,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.58095779', 'longitude': '-92.51295036'}"
US,Iowa,Van Buren,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.75326764', 'longitude': '-91.95017958'}"
US,Michigan,Van Buren,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.25190229', 'longitude': '-86.01939087'}"
US,Tennessee,Van Buren,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.69864497', 'longitude': '-85.45221699'}"
US,Ohio,Van Wert,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.8554138', 'longitude': '-84.59111700000003'}"
US,Texas,Van Zandt,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.56483801', 'longitude': '-95.83766469'}"
US,North Carolina,Vance,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.36880673', 'longitude': '-78.40670845'}"
US,Indiana,Vanderburgh,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.02658833', 'longitude': '-87.58763124'}"
US,Pennsylvania,Venango,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.40323442', 'longitude': '-79.75845449'}"
US,California,Ventura,2020-03-23 23:19:34,"{'confirmed': '30', 'deaths': '1', 'recovered': '0'}","{'latitude': '34.44465746', 'longitude': '-119.09106129999999'}"
US,Illinois,Vermilion,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.18417171', 'longitude': '-87.73384359'}"
US,Louisiana,Vermilion,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.83517605', 'longitude': '-92.30292538'}"
US,Indiana,Vermillion,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.8523352', 'longitude': '-87.46160542'}"
US,Louisiana,Vernon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.10884837', 'longitude': '-93.18153838'}"
US,Missouri,Vernon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.8457799', 'longitude': '-94.34127305'}"
US,Wisconsin,Vernon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.59422667', 'longitude': '-90.8324691'}"
US,Texas,Victoria,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '28.79780988', 'longitude': '-96.96813006'}"
US,Indiana,Vigo,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.42944561', 'longitude': '-87.39169027'}"
US,Wisconsin,Vilas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.05467334', 'longitude': '-89.51719204'}"
US,Ohio,Vinton,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.25208988', 'longitude': '-82.4831444'}"
US,Virginia,Virginia Beach,2020-03-23 23:19:34,"{'confirmed': '17', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.73285734', 'longitude': '-76.04566934'}"
US,Florida,Volusia,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.05858895', 'longitude': '-81.18263252'}"
US,Illinois,Wabash,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.44272901', 'longitude': '-87.84922065'}"
US,Indiana,Wabash,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.84704239', 'longitude': '-85.79328272'}"
US,Minnesota,Wabasha,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.28424356', 'longitude': '-92.23121312'}"
US,Kansas,Wabaunsee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.95471985', 'longitude': '-96.20350509'}"
US,Minnesota,Wadena,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.58589171', 'longitude': '-94.96968506'}"
